Affiliation1,Affiliation2,Ratio,Token_Sort_Ratio
Institut fu&#x0308;r Wirtschaftsinformatik,Truestone,20,20
Institut fu&#x0308;r Wirtschaftsinformatik,Wildman,16,17
Institut fu&#x0308;r Wirtschaftsinformatik,Thompson,16,16
Institut fu&#x0308;r Wirtschaftsinformatik,Fujian College of Technology,29,32
Institut fu&#x0308;r Wirtschaftsinformatik,Government Engineering College,22,28
Institut fu&#x0308;r Wirtschaftsinformatik,KAERI Jeonbuk Branch Institute,31,39
Institut fu&#x0308;r Wirtschaftsinformatik,"Woori Life Science Co., Ltd.",29,33
Institut fu&#x0308;r Wirtschaftsinformatik,Shanxi Academy of Agricultural Sciences,27,30
Institut fu&#x0308;r Wirtschaftsinformatik,University of Central,35,29
Institut fu&#x0308;r Wirtschaftsinformatik,University of Houston-Clear Lake,35,27
Institut fu&#x0308;r Wirtschaftsinformatik,School of Economics,30,27
Institut fu&#x0308;r Wirtschaftsinformatik,Health and Demographics at the South Carolina,28,33
Institut fu&#x0308;r Wirtschaftsinformatik,IE University,29,26
Institut fu&#x0308;r Wirtschaftsinformatik,Gap,4,5
Institut fu&#x0308;r Wirtschaftsinformatik,Rimouski,16,16
Institut fu&#x0308;r Wirtschaftsinformatik,Centro Technológico Tekniker,34,35
Institut fu&#x0308;r Wirtschaftsinformatik,Profactor GmbH,21,22
Institut fu&#x0308;r Wirtschaftsinformatik,Profactor Produktionsforschungs GmbH,28,31
Institut fu&#x0308;r Wirtschaftsinformatik,Public Administration and Technology,31,34
Institut fu&#x0308;r Wirtschaftsinformatik,Institute of Finance Management,47,44
Institut fu&#x0308;r Wirtschaftsinformatik,Karlsruhe Service Research Institute (KSRI),33,46
Institut fu&#x0308;r Wirtschaftsinformatik,Barclaycard US-Customer Support,25,28
Institut fu&#x0308;r Wirtschaftsinformatik,Federal Reserve Bank of San Francisco,33,28
Institut fu&#x0308;r Wirtschaftsinformatik,"G-Cell Technology Co., Ltd.",20,25
Institut fu&#x0308;r Wirtschaftsinformatik,Yokohama National University,29,32
Institut fu&#x0308;r Wirtschaftsinformatik,Indiana University School of Nursing Indianapolis,37,29
Institut fu&#x0308;r Wirtschaftsinformatik,Clinical Research Division,32,30
Institut fu&#x0308;r Wirtschaftsinformatik,O/o PCCF,12,16
Institut fu&#x0308;r Wirtschaftsinformatik,Code 633/Hughes STX,16,20
Institut fu&#x0308;r Wirtschaftsinformatik,University of Ilorin,35,30
Institut fu&#x0308;r Wirtschaftsinformatik,Complejo Astronomico El Leoncito,22,22
Institut fu&#x0308;r Wirtschaftsinformatik,US Army Construction Engineering Research Lab,30,33
Institut fu&#x0308;r Wirtschaftsinformatik,Public Research Centre Henri Tudor,26,35
Institut fu&#x0308;r Wirtschaftsinformatik,Piedmont Virginia Community College,29,29
Institut fu&#x0308;r Wirtschaftsinformatik,"Virginia Tech, Northern Virginia Center",32,30
Institut fu&#x0308;r Wirtschaftsinformatik,Rolls-Royce plc,14,18
Institut fu&#x0308;r Wirtschaftsinformatik,Hong Kong Red Cross Blood Transfusion Services,30,28
Institut fu&#x0308;r Wirtschaftsinformatik,Deloitte Research,27,28
Institut fu&#x0308;r Wirtschaftsinformatik,25 de Mayo I40 Piao 6,19,23
Institut fu&#x0308;r Wirtschaftsinformatik,Lidilem-University of Grenoble,31,28
Institut fu&#x0308;r Wirtschaftsinformatik,Goldsmith Pharmacovigilance and Systems,25,30
Institut fu&#x0308;r Wirtschaftsinformatik,Center for Prevention,32,29
Institut fu&#x0308;r Wirtschaftsinformatik,ProSanos Corporation,29,26
Institut fu&#x0308;r Wirtschaftsinformatik,Taratec Development Corporation,27,28
Institut fu&#x0308;r Wirtschaftsinformatik,"RCN Associates, Inc.",29,31
Institut fu&#x0308;r Wirtschaftsinformatik,NYU School of Medicine,28,29
Institut fu&#x0308;r Wirtschaftsinformatik,Dell,0,0
Institut fu&#x0308;r Wirtschaftsinformatik,EMC,4,5
Institut fu&#x0308;r Wirtschaftsinformatik,Omnicare Corporation,32,30
Institut fu&#x0308;r Wirtschaftsinformatik,Georgia Southern University,32,32
Institut fu&#x0308;r Wirtschaftsinformatik,Information International Assoc.,32,36
Institut fu&#x0308;r Wirtschaftsinformatik,Education Technology Consultant,27,33
Institut fu&#x0308;r Wirtschaftsinformatik,The Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,25,27
Institut fu&#x0308;r Wirtschaftsinformatik,"CE Outcomes, LLC",21,21
Institut fu&#x0308;r Wirtschaftsinformatik,Corporate Data Services,25,25
Institut fu&#x0308;r Wirtschaftsinformatik,University of Mumbai,32,30
Institut fu&#x0308;r Wirtschaftsinformatik,SØberg,8,9
Institut fu&#x0308;r Wirtschaftsinformatik,Customer Service Operations,32,35
Institut fu&#x0308;r Wirtschaftsinformatik,UNISINOS (University of Vale do Rio dos Sinos,32,33
Institut fu&#x0308;r Wirtschaftsinformatik,IBM and MIT,23,19
Institut fu&#x0308;r Wirtschaftsinformatik,Institute for Healthcare Evaluation: TAMUS HS,44,35
Institut fu&#x0308;r Wirtschaftsinformatik,Norwegian Sch. Mgmt.,29,27
Institut fu&#x0308;r Wirtschaftsinformatik,National University of Singapore (Suzhou) Research Institute,33,40
Institut fu&#x0308;r Wirtschaftsinformatik,Origin Systems,21,22
Institut fu&#x0308;r Wirtschaftsinformatik,Centraal Beheer Achmea,28,22
Institut fu&#x0308;r Wirtschaftsinformatik,Insitut Telecom,42,43
Institut fu&#x0308;r Wirtschaftsinformatik,Fluxicon,24,20
Institut fu&#x0308;r Wirtschaftsinformatik,Università degli studi della Calabri,31,29
Institut fu&#x0308;r Wirtschaftsinformatik,Grosvenor Consultancy Services Ltd.,26,32
Institut fu&#x0308;r Wirtschaftsinformatik,GX Software,23,23
Institut fu&#x0308;r Wirtschaftsinformatik,NYU School of Law,27,31
Institut fu&#x0308;r Wirtschaftsinformatik,Joint Information Systems Committee,34,37
Institut fu&#x0308;r Wirtschaftsinformatik,The Institute of Statistical Mathematics,49,47
Institut fu&#x0308;r Wirtschaftsinformatik,"Jawaharlal Nehru Technological University, Hyderabad",23,24
Institut fu&#x0308;r Wirtschaftsinformatik,United Keetoowah Band of Cherokee Indians,29,24
Institut fu&#x0308;r Wirtschaftsinformatik,"Hyperion Solutions, Inc",28,29
Institut fu&#x0308;r Wirtschaftsinformatik,Università G. D'Annunuzio,27,31
Institut fu&#x0308;r Wirtschaftsinformatik,University of South Alabama,35,32
Institut fu&#x0308;r Wirtschaftsinformatik,University of Applied Sciences Northwestern Switzerland (FHNW,31,28
Institut fu&#x0308;r Wirtschaftsinformatik,Centre Internacional de Mètodes Numèrics en Enginyeria(CIMNE),31,30
Institut fu&#x0308;r Wirtschaftsinformatik,Aahrus Business School Management,29,30
Institut fu&#x0308;r Wirtschaftsinformatik,Simon School of Business,30,37
Institut fu&#x0308;r Wirtschaftsinformatik,Melbourne Institute of Technology,43,43
Institut fu&#x0308;r Wirtschaftsinformatik,Arab Academy for Science & Technology and Maritime Transport,29,30
Institut fu&#x0308;r Wirtschaftsinformatik,P and Q Consulting,23,27
Institut fu&#x0308;r Wirtschaftsinformatik,Flintloque Management Systems,25,31
Institut fu&#x0308;r Wirtschaftsinformatik,Pamukkale Üniversitesi,25,29
Institut fu&#x0308;r Wirtschaftsinformatik,"Essential Products, Inc",31,29
Institut fu&#x0308;r Wirtschaftsinformatik,Montgomery & Scott Inc.,31,30
Institut fu&#x0308;r Wirtschaftsinformatik,Redline Communications,31,32
Institut fu&#x0308;r Wirtschaftsinformatik,Hull Royal Infirmary,32,33
Institut fu&#x0308;r Wirtschaftsinformatik,S. Marino University,29,30
Institut fu&#x0308;r Wirtschaftsinformatik,University of Wisconsin Superior,43,41
Institut fu&#x0308;r Wirtschaftsinformatik,Cookson Minerals Ltd.,22,23
Institut fu&#x0308;r Wirtschaftsinformatik,University of Athens Medical School,34,29
Institut fu&#x0308;r Wirtschaftsinformatik,Center for the Advancement of Leader Development and Organizational Learning (CALDOL,27,29
Institut fu&#x0308;r Wirtschaftsinformatik,Karlsruhe Institute of Technology,43,43
Institut fu&#x0308;r Wirtschaftsinformatik,Universidad en Albany (SUNY),23,30
Institut fu&#x0308;r Wirtschaftsinformatik,University of Siegen and Fraunhofer,34,29
Institut fu&#x0308;r Wirtschaftsinformatik,Sunnybrook Health Sciences Centre,29,32
Institut fu&#x0308;r Wirtschaftsinformatik,Northeastern Illinois University,30,33
Institut fu&#x0308;r Wirtschaftsinformatik,R. H. Smith School of Business and Institute for Systems Research,32,42
Institut fu&#x0308;r Wirtschaftsinformatik,York University,25,32
Institut fu&#x0308;r Wirtschaftsinformatik,Università degli Studi di Perugia,29,30
Institut fu&#x0308;r Wirtschaftsinformatik,Thomas More College,20,27
Institut fu&#x0308;r Wirtschaftsinformatik,Institute of Mechanics Chinese Academy of Sciences,43,37
Institut fu&#x0308;r Wirtschaftsinformatik,Neodin Veterinary Science Institute Co. Ltd,28,43
Institut fu&#x0308;r Wirtschaftsinformatik,Hyundai Animal Clinic,25,29
Institut fu&#x0308;r Wirtschaftsinformatik,Sae-Busan Animal Clinic,25,28
Institut fu&#x0308;r Wirtschaftsinformatik,"Ace InfoTech, Inc.",27,32
Institut fu&#x0308;r Wirtschaftsinformatik,Yunnan University,27,28
Institut fu&#x0308;r Wirtschaftsinformatik,Chunkbuk Natrional Unviersity,28,31
Institut fu&#x0308;r Wirtschaftsinformatik,Cimar (UK) Ltd.,18,23
Institut fu&#x0308;r Wirtschaftsinformatik,Capgemini Deutschland GmbH,35,33
Institut fu&#x0308;r Wirtschaftsinformatik,Ypsomed Group,15,19
Institut fu&#x0308;r Wirtschaftsinformatik,"Environmental Consulting and Technology, Inc.",30,33
Institut fu&#x0308;r Wirtschaftsinformatik,Universidad Pontificia Comillas,30,28
Institut fu&#x0308;r Wirtschaftsinformatik,PDM and FC,15,16
Institut fu&#x0308;r Wirtschaftsinformatik,Rothschild Australia,32,36
Institut fu&#x0308;r Wirtschaftsinformatik,Affiliated Hospital,26,30
Institut fu&#x0308;r Wirtschaftsinformatik,Keppel Offshore and Marine,26,27
Institut fu&#x0308;r Wirtschaftsinformatik,Technological University,27,25
Institut fu&#x0308;r Wirtschaftsinformatik,Daewoo Shipbldg. Heavy Mach. Ltd.,21,20
Institut fu&#x0308;r Wirtschaftsinformatik,Smart-Fit-In e.V.,24,35
Institut fu&#x0308;r Wirtschaftsinformatik,Hakisa SAS,23,24
Institut fu&#x0308;r Wirtschaftsinformatik,Wicci for the World,33,33
Institut fu&#x0308;r Wirtschaftsinformatik,E & H Lab Estétique et Handicap,27,38
Institut fu&#x0308;r Wirtschaftsinformatik,Rennecker Research & Consulting,27,31
Institut fu&#x0308;r Wirtschaftsinformatik,Bootstrap Institute,30,30
Institut fu&#x0308;r Wirtschaftsinformatik,Intellectual Capital Services Ltd,32,32
Institut fu&#x0308;r Wirtschaftsinformatik,Lyon College,15,11
Institut fu&#x0308;r Wirtschaftsinformatik,Interdisciplinary Unit of Management and Organizational Behaviour,32,34
Institut fu&#x0308;r Wirtschaftsinformatik,Central University Marta Abreu of Las Villas (UCLV),28,31
Institut fu&#x0308;r Wirtschaftsinformatik,ePrescribing Programme,25,25
Institut fu&#x0308;r Wirtschaftsinformatik,Conservation International-Asia Pacific Marine Programs,33,33
Institut fu&#x0308;r Wirtschaftsinformatik,Universidade Federal de Sao Carlos,29,24
Institut fu&#x0308;r Wirtschaftsinformatik,Cordys Research and Development,30,22
Institut fu&#x0308;r Wirtschaftsinformatik,Augustana College,20,24
Institut fu&#x0308;r Wirtschaftsinformatik,Technical Univ,21,22
Institut fu&#x0308;r Wirtschaftsinformatik,Cent for Spatial Information Systems,46,39
Institut fu&#x0308;r Wirtschaftsinformatik,Sri Krishna Institute of Management,39,47
Institut fu&#x0308;r Wirtschaftsinformatik,Communications Research Centre,28,34
Institut fu&#x0308;r Wirtschaftsinformatik,Defence Scientific and Technical Organisation,34,33
Institut fu&#x0308;r Wirtschaftsinformatik,Groupe ESCEM,19,15
Institut fu&#x0308;r Wirtschaftsinformatik,Xenex Software,25,25
Institut fu&#x0308;r Wirtschaftsinformatik,BeoringPoint GmbH,20,21
Institut fu&#x0308;r Wirtschaftsinformatik,Nero Development and Services GmbH,21,24
Institut fu&#x0308;r Wirtschaftsinformatik,Laboratory of Economic Management and Auctions (LEMA,26,33
Institut fu&#x0308;r Wirtschaftsinformatik,Shanghai University of Engineering Science,33,31
Institut fu&#x0308;r Wirtschaftsinformatik,Coopers' Company's School,21,25
Institut fu&#x0308;r Wirtschaftsinformatik,Alipay.com,15,20
Institut fu&#x0308;r Wirtschaftsinformatik,ABB Switzerland Ltd. Corporate Research,27,30
Institut fu&#x0308;r Wirtschaftsinformatik,Accounting and Finance,28,32
Institut fu&#x0308;r Wirtschaftsinformatik,Pontydysgu Ltd.,18,15
Institut fu&#x0308;r Wirtschaftsinformatik,Antitrust Division,37,37
Institut fu&#x0308;r Wirtschaftsinformatik,University of Macau,30,27
Institut fu&#x0308;r Wirtschaftsinformatik,Sikkim Manipal Institute of Technology,40,41
Institut fu&#x0308;r Wirtschaftsinformatik,Shu-Te Institute of Technology,44,42
Institut fu&#x0308;r Wirtschaftsinformatik,Centre de Pneumologie,22,23
Institut fu&#x0308;r Wirtschaftsinformatik,Advanced Technical Center,24,30
Institut fu&#x0308;r Wirtschaftsinformatik,Vehicle Development Research Laboratory,32,25
Institut fu&#x0308;r Wirtschaftsinformatik,U. of Colorado at Colorado Springs,29,30
Institut fu&#x0308;r Wirtschaftsinformatik,ISVWorld,20,20
Institut fu&#x0308;r Wirtschaftsinformatik,Surveys.com,26,19
Institut fu&#x0308;r Wirtschaftsinformatik,Kyung Hee Cyber University,26,24
Institut fu&#x0308;r Wirtschaftsinformatik,"Donohue, Inc.",18,19
Institut fu&#x0308;r Wirtschaftsinformatik,"Isky, Inc.",19,24
Institut fu&#x0308;r Wirtschaftsinformatik,Waseda Business School,25,35
Institut fu&#x0308;r Wirtschaftsinformatik,Université de la Méditerranée Aix-Marseille II,30,29
Institut fu&#x0308;r Wirtschaftsinformatik,"ThreadTec, Inc",21,30
Institut fu&#x0308;r Wirtschaftsinformatik,3M Health Care Consulting,24,27
Institut fu&#x0308;r Wirtschaftsinformatik,University of San Fransciso,41,32
Institut fu&#x0308;r Wirtschaftsinformatik,University of Alaska Southeast,36,31
Institut fu&#x0308;r Wirtschaftsinformatik,Center for Forest Disturbance Science,33,36
Institut fu&#x0308;r Wirtschaftsinformatik,SALAR,13,13
Institut fu&#x0308;r Wirtschaftsinformatik,University of Limerick,34,29
Institut fu&#x0308;r Wirtschaftsinformatik,Technology Transfer Initiative (TTI,31,40
Institut fu&#x0308;r Wirtschaftsinformatik,Capital One,15,19
Institut fu&#x0308;r Wirtschaftsinformatik,"Università degli Studi del Piemonte Orientale Amedeo Avogadro, Alessandria",28,27
Institut fu&#x0308;r Wirtschaftsinformatik,SHL Inc,16,21
Institut fu&#x0308;r Wirtschaftsinformatik,Arizona Center for Education and Research,34,37
Institut fu&#x0308;r Wirtschaftsinformatik,"EnCana Oil and Gas (USA), Inc",25,30
Institut fu&#x0308;r Wirtschaftsinformatik,American University,30,27
Institut fu&#x0308;r Wirtschaftsinformatik,USDA Forest Service Boise National Forest,36,34
Institut fu&#x0308;r Wirtschaftsinformatik,US Department of the Interior Bureau Land Management Idaho,32,30
Institut fu&#x0308;r Wirtschaftsinformatik,Universitatea Româno-Americana din Bucuresti,35,33
Institut fu&#x0308;r Wirtschaftsinformatik,Azerbaijan State University of Economics (UNEC),34,28
Institut fu&#x0308;r Wirtschaftsinformatik,Universitaet Muenchen (TUM),32,33
Institut fu&#x0308;r Wirtschaftsinformatik,Dentsu Inc. Kansai,33,34
Institut fu&#x0308;r Wirtschaftsinformatik,Daito Bunka University,31,32
Institut fu&#x0308;r Wirtschaftsinformatik,Women and Newborns Program,26,27
Institut fu&#x0308;r Wirtschaftsinformatik,UBS Paine Webber,21,21
Institut fu&#x0308;r Wirtschaftsinformatik,Sirmilik National Park,31,38
Institut fu&#x0308;r Wirtschaftsinformatik,University of Liechtenstein Institute of Information Systems Hilti Chair of Business Process Management Vaduz,34,32
Institut fu&#x0308;r Wirtschaftsinformatik,Tensilica Inc.,29,26
Institut fu&#x0308;r Wirtschaftsinformatik,Sensorica Group,25,29
Institut fu&#x0308;r Wirtschaftsinformatik,Cochlear Corporation USA,24,28
Institut fu&#x0308;r Wirtschaftsinformatik,Institut des Sourds de Charlcsbourg Inc,47,35
Institut fu&#x0308;r Wirtschaftsinformatik,"University of California, San Francisco",40,33
Institut fu&#x0308;r Wirtschaftsinformatik,Cochlear Ltd.,18,19
Institut fu&#x0308;r Wirtschaftsinformatik,Département Multimédia,25,23
Institut fu&#x0308;r Wirtschaftsinformatik,Econometric Institute,29,29
Institut fu&#x0308;r Wirtschaftsinformatik,Lakeland Community College,21,21
Institut fu&#x0308;r Wirtschaftsinformatik,E-Papyrus Inc.,14,22
Institut fu&#x0308;r Wirtschaftsinformatik,Research Department,26,23
Institut fu&#x0308;r Wirtschaftsinformatik,Yintian Science and Technol. Co. Ltd.,30,29
Institut fu&#x0308;r Wirtschaftsinformatik,Seoul University of Venture and Information,45,31
Institut fu&#x0308;r Wirtschaftsinformatik,Imager Software Inc.,26,27
Institut fu&#x0308;r Wirtschaftsinformatik,UNDP's Asia Pacific Development Information Programme,36,32
Institut fu&#x0308;r Wirtschaftsinformatik,"GUESS, INC",19,20
Institut fu&#x0308;r Wirtschaftsinformatik,VCU School of Medicine,25,29
Institut fu&#x0308;r Wirtschaftsinformatik,Hyundae General Hospital,24,25
Institut fu&#x0308;r Wirtschaftsinformatik,Institute of Engaged Business Research,42,41
Institut fu&#x0308;r Wirtschaftsinformatik,World Organisation of Systems and Cybernetics,32,33
Institut fu&#x0308;r Wirtschaftsinformatik,University of St. Gallen,30,31
Institut fu&#x0308;r Wirtschaftsinformatik,Weifang Vocational College,26,24
Institut fu&#x0308;r Wirtschaftsinformatik,"tai'An Coal Mine Machinery Co., Ltd",29,32
Institut fu&#x0308;r Wirtschaftsinformatik,TEDA International Cardiovascular Hospital,31,36
Institut fu&#x0308;r Wirtschaftsinformatik,Norwegian Post and Telecommunications Authority,34,34
Institut fu&#x0308;r Wirtschaftsinformatik,EHESS Ecole des Hautes Etudes en Sciences Sociales,26,31
Institut fu&#x0308;r Wirtschaftsinformatik,Univ. T.,16,17
Institut fu&#x0308;r Wirtschaftsinformatik,Indiana University East,34,31
Institut fu&#x0308;r Wirtschaftsinformatik,City University Business School,33,36
Institut fu&#x0308;r Wirtschaftsinformatik,Servtag Corporation,30,27
Institut fu&#x0308;r Wirtschaftsinformatik,University of,22,30
Institut fu&#x0308;r Wirtschaftsinformatik,Indiana U,24,28
Institut fu&#x0308;r Wirtschaftsinformatik,James College of Engineering and Technology,26,26
Institut fu&#x0308;r Wirtschaftsinformatik,Delaware Valley University,21,24
Institut fu&#x0308;r Wirtschaftsinformatik,Teltech Limited,25,25
Institut fu&#x0308;r Wirtschaftsinformatik,Villanova School of Business,29,38
Institut fu&#x0308;r Wirtschaftsinformatik,LDS Hospital,22,19
Institut fu&#x0308;r Wirtschaftsinformatik,University of Wolverhampton,38,38
Institut fu&#x0308;r Wirtschaftsinformatik,Institute for the Future,52,43
Institut fu&#x0308;r Wirtschaftsinformatik,Natural Resources Institute Finland (Luke),33,42
Institut fu&#x0308;r Wirtschaftsinformatik,Universal Tax Systems,25,26
Institut fu&#x0308;r Wirtschaftsinformatik,Morgan Chambers,21,25
